clip_sim,gate,is_fake
0.157684,0.48777986,1
0.25567162,0.49353138,0
0.16558674,0.49127832,0
0.26710385,0.4955351,0
0.38635463,0.49762186,0
0.15037197,0.5048233,1
0.26493138,0.49554178,0
0.30216706,0.49412477,0
0.17057243,0.5005717,1
0.20443358,0.4980276,1
0.3011651,0.50640464,1
0.19233221,0.49556956,1
0.19003844,0.4922173,1
0.31152838,0.4939232,0
0.23382086,0.507479,1
0.16125415,0.49705672,1
0.30033273,0.50320053,0
0.13545051,0.5020655,1
0.2530307,0.4892389,1
0.29087472,0.50388724,1
0.20596343,0.49571362,1
0.27472448,0.49897337,0
0.18510026,0.48452017,0
0.23410171,0.48815086,1
0.2070207,0.4952526,1
0.29763895,0.49920082,1
0.24879858,0.48529804,0
0.30996445,0.4926126,0
0.25025958,0.5059319,1
0.3874425,0.5163217,1
0.30075133,0.5226304,1
0.35561395,0.5081064,0
0.3129183,0.48765874,0
0.34225157,0.51908064,1
0.23020366,0.4972142,1
0.20573765,0.5111659,1
0.18344203,0.4878818,1
0.26322585,0.48998168,0
0.2779438,0.4959352,0
0.29252845,0.49128366,0
0.24997184,0.5011614,1
0.14023356,0.4946812,1
0.2876665,0.49222645,0
0.24953379,0.50938207,1
0.28043193,0.50295275,0
0.2391376,0.5058186,1
0.30808777,0.49376306,0
0.22477093,0.48573264,0
0.28122073,0.48666966,0
0.26627344,0.505233,1
0.2568171,0.49825993,1
0.29933217,0.49764526,0
0.30427042,0.50835294,1
0.28557867,0.4992071,1
0.3088311,0.49625793,0
0.27000472,0.48331583,0
0.29711884,0.4952999,0
0.17689082,0.49772322,1
0.29608658,0.493632,0
0.28523648,0.4968535,0
0.28752607,0.49171352,1
0.22699645,0.5064363,1
0.2877307,0.49065948,1
0.19490495,0.49934578,1
0.33922908,0.4916019,1
0.27916238,0.5047334,1
0.25469276,0.4836174,0
0.18475232,0.49408635,0
0.27477515,0.49200502,1
0.20043594,0.50466657,1
0.31870118,0.48118103,0
0.36192176,0.50353795,1
0.31346506,0.5030957,0
0.30172658,0.49522552,0
0.17870954,0.48589456,1
0.27234071,0.47621378,0
0.27450985,0.5091974,1
0.23251592,0.49709776,0
0.23599148,0.5177793,1
0.19200993,0.49506426,1
0.25959486,0.50184375,0
0.28144902,0.4924709,0
0.322479,0.49934745,0
0.31660435,0.48970544,0
0.39755884,0.506347,1
0.16546904,0.5068019,1
0.30895323,0.4867796,0
0.29672593,0.4878792,0
0.30759263,0.4943796,0
0.17897353,0.49848792,1
0.32066673,0.5175276,1
0.31194177,0.49132314,0
0.33706722,0.49488822,0
0.25651085,0.49590316,1
0.25603107,0.5021805,1
0.28509468,0.50855494,0
0.33641312,0.5127136,1
0.28573292,0.5032354,1
0.33910525,0.483058,0
0.24289379,0.5180902,1
0.34907997,0.5167573,1
0.3187375,0.49087155,1
0.25988907,0.49260366,0
0.2669039,0.4951428,0
0.35037923,0.5089676,1
0.41720307,0.51786613,1
0.33464196,0.52745134,1
0.2551518,0.4837127,0
0.22901069,0.4885347,1
0.30807644,0.49894777,1
0.23990256,0.49156007,1
0.3483018,0.4905332,0
0.23486757,0.48435307,0
0.28969657,0.50912255,1
0.27574122,0.50120944,1
0.24326062,0.49960625,1
0.29228932,0.4922131,0
0.23493776,0.4925562,1
0.32856527,0.48261893,0
0.21359116,0.497558,0
0.30599064,0.49102506,1
0.2569471,0.500874,0
0.27029744,0.48042783,0
0.26275325,0.48034438,0
0.23952721,0.5038838,1
0.31647566,0.49588063,0
0.26185888,0.4867146,0
0.27954775,0.48604095,0
0.33843255,0.4910647,0
0.22124577,0.4792091,0
0.30032963,0.4808816,0
0.29781237,0.4842416,0
0.09104462,0.4791083,1
0.3181134,0.49911007,0
0.2934788,0.49128518,0
0.24442902,0.5072096,1
0.19764727,0.48866782,0
0.23962441,0.50764686,1
0.32311925,0.5030147,0
0.2528243,0.4881362,0
0.30324337,0.49649808,1
0.34984076,0.52146965,1
0.27442724,0.49159536,1
0.29124534,0.49391517,0
0.29639167,0.4794061,0
0.28252953,0.50206494,1
0.31228963,0.49545062,1
0.24497183,0.5064248,0
0.18094274,0.49896404,1
0.31523952,0.49442005,0
0.2296888,0.48279953,0
0.2068761,0.488831,1
0.30846718,0.5001373,1
0.3522322,0.50071573,0
0.29153472,0.512161,1
0.28942525,0.49521494,0
0.31379122,0.49804306,0
0.25127572,0.491611,0
0.27054155,0.51687247,0
0.36788782,0.50871,1
0.31534117,0.48535952,0
0.30988616,0.49154663,0
0.27263293,0.49692318,1
0.23726311,0.4882175,1
0.2257944,0.4973437,0
0.41527814,0.49941108,0
0.20390949,0.49780083,1
0.34142286,0.49511704,1
0.29432893,0.49178886,0
0.3298942,0.49466702,0
0.31016672,0.5125779,1
0.3201071,0.50195104,1
0.19780305,0.49582878,1
0.20324385,0.49927568,0
0.26035407,0.4895638,0
0.21640882,0.49890193,0
0.21564427,0.49573293,1
0.29001525,0.48396397,1
0.2480663,0.5010992,0
0.27059886,0.49374756,0
0.32455432,0.48983225,0
0.30216,0.49344262,0
0.32285693,0.50314593,1
0.2886288,0.48803166,0
0.38526258,0.49715343,1
0.18339308,0.4916166,1
0.296941,0.49543345,0
0.28569424,0.486432,0
0.31177592,0.49826947,1
0.29958603,0.5085265,1
0.19124049,0.49553105,1
0.3243044,0.4955196,0
0.29823032,0.4930768,1
0.3811533,0.50906473,1
0.24385433,0.49847683,0
0.25856218,0.48855996,1
0.32614577,0.4955304,0
0.28385496,0.513593,1
0.28503677,0.4961333,0
0.2794803,0.4943764,0
0.3120323,0.5079459,1
0.28262368,0.49420515,1
0.31099665,0.49388137,1
0.3351331,0.49354672,0
0.31024975,0.48798776,0
0.2825476,0.5170829,1
0.29105645,0.5014569,0
0.2847612,0.49415728,0
0.24975803,0.50133824,1
0.34595203,0.4934043,0
0.21952158,0.50125456,1
0.256142,0.50360733,1
0.33611584,0.492594,1
0.29558042,0.48835704,0
0.32455906,0.48393273,0
0.24758226,0.49530825,0
0.18318406,0.47730145,1
0.26147875,0.5037306,1
0.264812,0.51498836,1
0.27597833,0.48906717,0
0.317399,0.5205201,1
0.2826411,0.4894555,1
0.22702572,0.4911941,0
0.27741697,0.49762225,1
0.2754304,0.48100463,0
0.31987548,0.4980738,1
0.3178333,0.488809,0
0.27443925,0.49113002,0
0.28558013,0.4877976,0
0.31006634,0.4924401,1
0.33064404,0.4967557,0
0.33725062,0.497408,0
0.25581494,0.5021661,1
0.22397949,0.50649065,1
0.19198471,0.48935673,0
0.31427455,0.48430887,0
0.2864252,0.4976867,0
0.33675534,0.4957042,1
0.25746176,0.49861455,1
0.28691548,0.4906291,0
0.2934424,0.48648325,0
0.29893404,0.49939632,1
0.2454549,0.512064,1
0.33108252,0.508764,1
0.26589772,0.4955447,1
0.2541731,0.50588226,1
0.26869607,0.49356624,0
0.24347588,0.4945883,0
0.36681187,0.5028456,0
0.23435682,0.49605766,0
0.268109,0.49948654,0
0.31687605,0.50692284,1
0.21417849,0.4862316,1
0.32151952,0.5006257,1
0.28760433,0.48639902,0
0.246101,0.4969568,1
0.29326212,0.5029209,1
0.30597603,0.49229002,0
0.2642524,0.4943428,0
0.23344997,0.49184582,0
0.26551712,0.4877616,1
0.29517514,0.5011224,1
0.4050568,0.49669322,0
0.28306177,0.51094484,0
0.22670676,0.5029471,1
0.2765015,0.48710313,0
0.20092872,0.49339342,1
0.19469285,0.49012136,1
0.15319446,0.50422454,1
0.28618503,0.4972639,0
0.22978878,0.49502468,0
0.2061338,0.49129644,1
0.24336204,0.49161318,1
0.3065397,0.5120427,1
0.23148802,0.49552405,0
0.23325975,0.5016025,1
0.26813334,0.50340545,0
0.31701922,0.49636593,0
0.3600542,0.49863446,1
0.26714194,0.48655513,0
0.33459952,0.49427292,0
0.22849548,0.49855074,1
0.20507,0.50285316,1
0.23261997,0.48571143,1
0.25970253,0.49047852,0
0.40898275,0.5173926,1
0.20977756,0.50090164,1
0.24434574,0.50117785,1
0.2700693,0.49081993,0
0.2556823,0.49280897,0
0.27778566,0.4945177,0
0.26570866,0.49562612,1
0.34859502,0.48342776,0
0.36281517,0.4939852,1
0.31745574,0.4972038,1
0.31371754,0.4969041,0
0.18572384,0.49456015,1
0.29653263,0.50137824,1
0.1821906,0.4960736,1
0.20394066,0.4935783,1
0.2049554,0.49548617,0
0.36763966,0.50008166,1
0.3030377,0.48798004,0
0.2801766,0.49447665,0
0.19240949,0.49999556,1
0.30783176,0.48180246,0
0.21040677,0.4934769,1
0.25994432,0.49195108,0
0.30275002,0.49733028,0
0.28798497,0.48862693,0
0.16965894,0.49201486,1
0.34021977,0.4954706,0
0.283514,0.5076204,1
0.21786714,0.50100684,1
0.34277976,0.4916896,0
0.12622952,0.48489085,1
0.29198945,0.48781136,0
0.21378532,0.495078,1
0.23370162,0.49200332,0
0.32416326,0.47501925,0
0.30021355,0.49585173,1
0.17669727,0.48450568,1
0.14626154,0.49381068,0
0.17506805,0.49969408,1
0.30202287,0.5015891,1
0.3320021,0.4952562,0
0.31708616,0.4877294,0
0.19910023,0.49786553,1
0.30101424,0.48719195,1
0.38480055,0.49805534,0
0.3235065,0.49315527,0
0.31427127,0.5039815,1
0.30532038,0.49584427,0
0.23297729,0.47832587,1
0.32507056,0.50657636,1
0.27840662,0.4955664,1
0.29978922,0.5086666,1
0.21331963,0.49285746,1
0.35881475,0.49740246,0
0.26734668,0.4841392,1
0.2506367,0.5057679,1
0.3100117,0.4895465,0
0.3197826,0.48732862,1
0.31989965,0.49146882,1
0.2501188,0.4855169,1
0.27502102,0.49922994,0
0.21182235,0.4929379,1
0.2619951,0.49577126,1
0.31109142,0.51122516,1
0.29151782,0.49013212,1
0.30790675,0.48612782,0
0.18592905,0.49280563,1
0.2050218,0.4841512,1
0.32530385,0.50265294,1
0.22501665,0.5021465,1
0.2614203,0.47267446,1
0.30314642,0.5003078,1
0.3454718,0.50672275,1
0.3348348,0.49496496,1
0.20660368,0.49618885,1
0.17008848,0.49873218,1
0.24283956,0.4998498,1
0.2319633,0.50135416,1
0.32903406,0.49143222,0
0.25962853,0.51756305,1
0.27218255,0.48494318,0
0.33460787,0.4932975,0
0.29660895,0.48791566,0
0.3099427,0.4876348,1
0.2537545,0.4964856,1
0.35697958,0.49726233,0
0.30088323,0.49239945,1
0.31092852,0.49597207,1
0.21498936,0.4954691,0
0.39061022,0.49319252,0
0.35881376,0.51892555,1
0.21975636,0.47890005,1
0.32107985,0.51056415,1
0.32564777,0.50577563,1
0.2643867,0.5024588,1
0.26687473,0.50516194,1
0.3048269,0.5064282,1
0.21675554,0.5012639,1
0.3270397,0.49368203,0
0.30186877,0.5000972,0
0.3442173,0.49849343,1
0.32043886,0.51266676,1
0.2955107,0.50086266,1
0.22385049,0.49620458,1
0.26852617,0.4953295,0
0.25189602,0.48286906,0
0.2254228,0.5028385,1
0.18884447,0.5017963,1
0.30881807,0.5040073,1
0.3039565,0.49323806,0
0.2858386,0.5128796,1
0.2174008,0.48997036,1
0.24700692,0.49995264,1
0.24946928,0.49416545,1
0.34556898,0.49931124,0
0.30090496,0.4871088,0
0.3258693,0.48153076,0
0.22946516,0.4958726,0
0.26045802,0.5033397,1
0.30502665,0.51465046,1
0.31866884,0.506543,0
0.24724129,0.49930584,0
0.19638449,0.4922547,1
0.2828276,0.49842003,0
0.33061248,0.49512783,0
0.324444,0.5037836,1
0.3287354,0.4976476,0
0.285164,0.4985455,0
0.29764968,0.49630275,0
0.32079983,0.493018,0
0.30775818,0.49613968,0
0.3038183,0.49619043,1
0.2362274,0.5023577,1
0.33330345,0.49072957,0
0.28315237,0.49535728,1
0.34842563,0.49764165,0
0.2978641,0.4874251,0
0.30680978,0.48209748,0
0.34427658,0.48822737,0
0.24582563,0.49854434,1
0.29694203,0.5029966,0
0.32554445,0.49327588,0
0.31619966,0.50695753,1
0.3557526,0.5041557,0
0.34080037,0.4965495,0
0.30640835,0.49994394,0
0.2316829,0.50003415,1
0.27094066,0.5119074,1
0.2170856,0.4999083,1
0.2910486,0.50506383,0
0.3053546,0.4964198,1
0.33843875,0.49157453,0
0.2862206,0.48547116,0
0.28740624,0.49077034,0
0.3287292,0.4921117,0
0.2451445,0.50587374,1
0.26828527,0.50667673,1
0.30816984,0.4905227,0
0.25373358,0.48975125,0
0.31015664,0.49004507,1
0.29167178,0.48842514,0
0.25172558,0.49569514,0
0.2780162,0.50232625,1
0.26121554,0.5042054,1
0.20159695,0.506646,1
0.27863598,0.4893115,0
0.26817304,0.4825083,0
0.29644433,0.49246943,0
0.24882753,0.51559407,1
0.16617562,0.5017097,1
0.29099834,0.49937454,1
0.23449884,0.49273935,1
0.32859296,0.4977965,0
0.25637597,0.49312449,0
0.32167214,0.490472,0
0.188923,0.50323725,1
0.25237736,0.48312554,0
0.292291,0.50273085,0
0.26719016,0.4835856,0
0.22789402,0.4834065,0
0.31745684,0.4904604,0
0.26775816,0.50511307,1
0.21999268,0.47966155,1
0.31582832,0.4856429,0
0.22266552,0.49487925,1
0.32651365,0.4911221,0
0.2570133,0.5052097,1
0.28612655,0.4920782,1
0.28593606,0.48873425,0
0.27402657,0.50140756,0
0.31081453,0.50002784,1
0.24766183,0.5106442,1
0.2946753,0.4941081,1
0.31210673,0.49988076,1
0.31566614,0.4982806,1
0.24547884,0.5020072,1
0.33099514,0.50925046,1
0.33280635,0.4985659,1
0.30747497,0.48830327,0
0.22741938,0.5065972,1
0.28502205,0.49834213,0
0.19498852,0.49669528,1
0.36610758,0.49550223,0
0.2665728,0.49224806,0
0.18848269,0.50150245,1
0.23689952,0.49434182,1
0.3008068,0.50177646,1
0.28571147,0.49458405,0
0.30670732,0.49208084,1
0.3080594,0.50045556,1
0.15097821,0.5018847,1
0.26539797,0.48722282,1
0.33164966,0.4962964,1
0.23181897,0.5041482,1
0.29466707,0.4972298,0
0.31132782,0.48681083,0
0.2533862,0.48770177,0
0.24955365,0.49984375,0
0.30971158,0.49529567,1
0.22692305,0.49377045,1
0.18234442,0.50073045,1
0.33364666,0.5124281,1
0.34723037,0.5038775,1
0.27682,0.4925917,0
0.31138307,0.49231258,0
0.27198523,0.51022965,1
0.29835656,0.49927917,0
0.23900047,0.48846984,1
0.2689569,0.4995691,0
0.31243035,0.48758176,0
0.28173482,0.5041831,0
0.30154777,0.5104242,1
0.3327614,0.50244516,0
0.40788454,0.4867113,0
0.23034899,0.48386738,0
0.34309125,0.4977921,0
0.26325977,0.48429692,0
0.34526283,0.49357152,1
0.18547563,0.4978299,1
0.32394126,0.48860383,0
0.30184382,0.5214774,1
0.31373084,0.49915603,0
0.23965645,0.4975407,1
0.28865018,0.50312656,0
0.29922903,0.5016641,0
0.35499758,0.4895443,0
0.29812843,0.48970306,0
0.37383327,0.49103746,0
0.25219592,0.50961846,1
0.28913575,0.49661812,0
0.24634686,0.4935405,1
0.19885658,0.5053815,1
0.16017403,0.49841,1
0.26538467,0.49065343,1
0.35523772,0.5135872,1
0.23228532,0.5059862,1
0.36011893,0.4882822,0
0.18387803,0.50428635,1
0.28037405,0.48990354,0
0.28968638,0.5029202,1
0.30954036,0.516462,1
0.21573488,0.48986098,1
0.3388188,0.49420628,0
0.32628033,0.52096194,1
0.2881804,0.5046857,0
0.31742698,0.49405515,0
0.30356282,0.4914477,1
0.22680888,0.5009641,1
0.27224928,0.49787092,1
0.21502051,0.5031784,1
0.3040951,0.50522184,1
0.31048062,0.4935175,1
0.21174715,0.48943678,0
0.34131604,0.49402156,0
0.3400436,0.4948795,1
0.19907884,0.49815378,1
0.23888344,0.5029686,1
0.21063772,0.49609938,1
0.23769894,0.48957098,1
0.29684728,0.49276543,0
0.28926265,0.49362585,0
0.28389457,0.49006867,0
0.21585816,0.4954749,1
0.24349782,0.4822136,0
0.32699758,0.4978597,0
0.3024004,0.49114263,0
0.28350753,0.49537933,0
0.20334566,0.5034446,1
0.2752726,0.49533382,1
0.28704065,0.49423793,0
0.36181402,0.50947136,1
0.3220145,0.49509177,0
0.30627245,0.5085011,1
0.2205238,0.50110763,1
0.25734985,0.5011177,0
0.17433192,0.4982092,1
0.29122907,0.48502132,1
0.32240605,0.5079313,1
0.31172946,0.5009219,0
0.3785175,0.49837318,0
0.24418804,0.5001659,1
0.2532735,0.48536053,1
0.2392113,0.50532407,1
0.2768794,0.50576967,1
0.31498504,0.49641356,0
0.21875955,0.49902984,1
0.28624427,0.48709628,0
0.32122368,0.5034995,0
0.3051958,0.49916872,1
0.18979639,0.50762993,1
0.23183078,0.5053335,1
0.26669353,0.48709193,0
0.2326335,0.49636483,0
0.23489302,0.49361095,1
0.2666153,0.48217687,1
0.19013771,0.48871353,0
0.28581673,0.4875432,0
0.22814642,0.5014777,1
0.31812984,0.49524698,0
0.21269703,0.492776,1
0.28301382,0.48767188,0
0.25763193,0.4940095,0
0.33315733,0.49759555,1
0.39077234,0.49874148,0
0.31394723,0.49589217,0
0.32729,0.4953741,0
0.17294347,0.49502197,1
0.2778951,0.5004425,1
0.31110525,0.4798499,0
0.20970508,0.49754277,0
0.36735368,0.4905233,0
0.20630887,0.5034805,1
0.30867928,0.48687053,0
0.32312468,0.51082754,1
0.14869988,0.48181424,1
0.23838873,0.4904116,1
0.34937352,0.4858067,0
0.17614262,0.49221876,1
0.32679018,0.482157,0
0.16319332,0.49945736,1
0.2441333,0.49107853,1
0.26010585,0.4912156,0
0.31007326,0.49132073,0
0.2837454,0.49246588,0
0.29659247,0.49090108,0
0.35383007,0.4927123,0
0.28016376,0.5090853,1
0.3104589,0.5038453,1
0.37170258,0.49944866,0
0.28915188,0.49020696,0
0.196693,0.49958053,1
0.22153302,0.49911585,1
0.24873146,0.48029587,1
0.32656747,0.48781082,1
0.31687856,0.48841667,1
0.30981147,0.48701748,0
0.25830555,0.4927425,1
0.3280171,0.4905479,0
0.25915176,0.48148552,0
0.34057364,0.48335552,0
0.3293117,0.49125883,0
0.29691386,0.50061244,1
0.30005193,0.49695373,0
0.30088216,0.50356966,1
0.3170812,0.49474445,0
0.37190956,0.48664212,0
0.24208018,0.49273324,0
0.24989073,0.49250278,1
0.24684128,0.48686492,0
0.2814547,0.5016177,0
0.23445016,0.50384,1
0.2908861,0.4966239,1
0.31522307,0.49601206,0
0.18651181,0.5004971,1
0.084796555,0.49985135,1
0.3378966,0.48915443,0
0.19346991,0.5088029,1
0.24501845,0.50138116,1
0.31415218,0.49667716,0
0.25540528,0.51724845,1
0.32565528,0.50743914,1
0.25310165,0.49352396,0
0.3165366,0.48229495,0
0.36250147,0.5029742,0
0.31204587,0.5060494,0
0.38009292,0.5049532,1
0.36246443,0.49822488,1
0.28267878,0.4839058,0
0.29149592,0.49479425,0
0.34498048,0.49418128,0
0.31286556,0.48422477,0
0.26038754,0.5018368,1
0.21801658,0.49549258,1
0.27102003,0.5108805,1
0.28055385,0.50481546,1
0.27433896,0.5075168,1
0.30450255,0.49961296,0
0.20352022,0.49298778,0
0.21047811,0.500387,1
0.23175839,0.4846603,0
0.2381531,0.5003517,1
0.2720475,0.48699334,0
0.23685503,0.51762944,1
0.2942025,0.50035864,1
0.2788216,0.5211431,1
0.2826749,0.5033857,0
0.2530381,0.49740326,1
0.25008214,0.4940455,0
0.21225801,0.493673,0
0.34487617,0.4998921,0
0.25940633,0.49997315,1
0.30532736,0.48441187,0
0.26692146,0.47888651,0
0.2542272,0.5046763,0
0.2145285,0.48462477,1
0.2653809,0.496037,1
0.30532643,0.5095216,1
0.27393115,0.4933363,0
0.30701745,0.5050326,1
0.36371565,0.50197226,0
0.27472642,0.48424563,0
0.27441353,0.5020291,1
0.34968328,0.5176613,1
0.3401661,0.4949743,1
0.22821763,0.48528925,1
0.30820423,0.49724755,1
0.2763045,0.5003687,0
0.30023926,0.491907,0
0.29487076,0.49050167,0
0.30279443,0.50911736,1
0.17636712,0.50111026,1
0.24290279,0.49247453,1
0.30047518,0.480752,0
0.3233977,0.49734655,0
0.26716447,0.50592786,1
0.21565339,0.4897221,0
0.28541988,0.50136894,1
0.24352688,0.5020924,0
0.27509457,0.51093656,1
0.24061096,0.48599017,0
0.35407418,0.49737382,0
0.31222737,0.5013339,1
0.21022278,0.496954,1
0.29498687,0.4980936,0
0.28228354,0.49811995,0
0.24085909,0.4976729,0
0.25095606,0.49336645,0
0.25991073,0.48788568,0
0.28703713,0.49334,0
0.27651507,0.49404383,0
0.29148608,0.48673573,1
0.29311368,0.51168936,1
0.25136584,0.49590638,0
0.22760907,0.5028572,0
0.19623822,0.4881314,0
0.20692894,0.5003139,1
0.37668186,0.48695612,1
0.23421411,0.4997983,1
0.23100215,0.4996443,1
0.25371158,0.49846432,1
0.33015627,0.515775,1
0.2695844,0.50438833,1
0.3056621,0.48517963,0
0.18058023,0.48064032,0
0.20826885,0.49597427,1
0.29617575,0.48687568,0
0.23547643,0.5120771,1
0.2522707,0.495773,0
0.24351853,0.49062213,0
0.25954792,0.49678227,1
0.29112363,0.50472414,1
0.30097356,0.50802344,1
0.2504477,0.49214688,0
0.28379983,0.49058834,0
0.29070458,0.49106875,0
0.22269288,0.49071336,0
0.2315902,0.49397382,1
0.27286744,0.48586687,0
0.27936426,0.49526033,0
0.20719078,0.49242043,1
0.2248504,0.502222,1
0.3189227,0.4912304,0
0.22220176,0.4924477,0
0.32578096,0.49526605,0
0.31222978,0.49224114,0
0.3265279,0.49462402,0
0.32626784,0.48562488,0
0.30740428,0.49513236,0
0.3021094,0.5059153,0
0.21921507,0.50337166,1
0.32471845,0.50301385,0
0.21814364,0.49024498,1
0.23606676,0.4867572,0
0.28967252,0.48942018,0
0.24903941,0.49942407,0
0.24301967,0.50099736,1
0.29366532,0.48932543,0
0.2742608,0.48934495,1
0.34932172,0.4974656,0
0.30411366,0.49206066,0
0.30342388,0.48922643,0
0.2612052,0.48623157,1
0.30824068,0.48199877,0
0.20443754,0.5022959,1
0.21728685,0.50061244,0
0.24501503,0.50973624,1
0.24587029,0.50394136,1
0.3193153,0.50040984,1
0.23520736,0.49099532,1
0.22657526,0.50625485,0
0.34311417,0.4943988,0
0.2458711,0.49365553,1
0.17277108,0.5001218,1
0.35098848,0.49728814,0
0.2610328,0.49277535,0
0.25123715,0.5073859,1
0.33503243,0.49413148,1
0.30983126,0.5214613,1
0.36021614,0.5078508,1
0.31586814,0.5000475,1
0.1732897,0.5026401,1
0.19585782,0.4963136,1
0.31055588,0.500758,0
0.30722284,0.5022581,0
0.26981384,0.49884614,0
0.20750694,0.50214154,1
0.22631183,0.49095425,1
0.3123438,0.4917693,0
0.22809955,0.50895125,1
0.3149389,0.4869642,0
0.32310557,0.49215126,0
0.2442065,0.5032204,1
0.34145284,0.4924952,0
0.27456027,0.5046894,1
0.3225776,0.49067354,0
0.28959656,0.49822178,0
0.27915704,0.4922081,0
0.31021017,0.49254906,0
0.28633496,0.49074522,0
0.28409803,0.5036995,1
0.31269908,0.4904467,0
0.294899,0.49414262,0
0.22271892,0.49896097,0
0.24089625,0.51239914,1
0.28654194,0.49698517,0
0.3336532,0.48326805,0
0.1884059,0.49429688,1
0.23157585,0.5089402,1
0.31281802,0.49750736,0
0.3955226,0.49057707,0
0.3181625,0.49752995,1
0.27615216,0.49095348,1
0.32464537,0.49606073,1
0.26759177,0.49907508,0
0.24316895,0.4987153,1
0.21519917,0.50085825,1
0.27835494,0.49800298,0
0.33359766,0.49325863,0
0.37868398,0.49933687,0
0.18327811,0.49059722,1
0.2978332,0.4901313,0
0.3010574,0.4925166,0
0.27696693,0.48740706,0
0.3260079,0.49384308,0
0.24991152,0.5033711,1
0.31319228,0.48878226,0
0.2687238,0.4902549,1
0.16852625,0.5094307,1
0.22664064,0.50284845,1
0.30058652,0.49307278,0
0.3590715,0.50058705,1
0.28707522,0.50548303,0
0.30343223,0.49693847,1
0.28504735,0.46878138,0
0.3136983,0.501814,1
0.14315346,0.48861203,1
0.26681605,0.49195656,1
0.25812784,0.49632406,1
0.2923601,0.4983565,0
0.31045377,0.5051425,0
0.27415058,0.4949346,0
0.2490038,0.48421726,0
0.19073443,0.48470616,0
0.36852592,0.48869872,0
0.33873147,0.4999918,0
0.22958532,0.48560166,0
0.3113343,0.49575052,0
0.28964615,0.4862658,0
0.2303609,0.50289214,0
0.31494978,0.4992702,1
0.33014485,0.49832883,1
0.23936173,0.49154392,1
0.32720977,0.5016255,0
0.18094271,0.500964,1
0.3129326,0.49897137,0
0.39116704,0.5106291,1
0.38460556,0.50996286,1
0.27608037,0.49443734,1
0.20565951,0.5008691,1
0.19606933,0.5014321,1
0.22935304,0.49997926,1
0.19654654,0.5019788,1
0.26192662,0.49405846,0
0.23578666,0.5031359,0
0.27766126,0.4949502,0
0.17973137,0.49611676,1
0.3004369,0.48854926,0
0.24990489,0.49677804,1
0.27220455,0.49053058,0
0.2593134,0.4975172,1
0.19597219,0.49202347,1
0.26091737,0.5082445,1
0.3146327,0.50804216,0
0.26000068,0.4956472,0
0.2822848,0.50299126,1
0.27371246,0.4983231,1
0.3001848,0.49785328,1
0.19722459,0.49662614,1
0.31194213,0.48337308,0
0.22923821,0.48206678,1
0.24794067,0.49843132,1
0.3226319,0.51801944,1
0.25112247,0.4907875,1
0.29309875,0.5054727,1
0.3133213,0.49527955,0
0.292675,0.49639735,0
0.31995064,0.5022578,1
0.26106322,0.50477964,0
0.2952322,0.50758344,1
0.31252584,0.5157593,1
0.33576298,0.4878099,0
0.2593243,0.50590485,1
0.25384542,0.49164888,1
0.3282414,0.49328294,0
0.21377733,0.48981872,1
0.31384546,0.4962286,0
0.2133524,0.50221634,1
0.26255864,0.49003693,0
0.27045077,0.4960482,0
0.18827878,0.49189773,1
0.31727707,0.5003192,1
0.18853332,0.4959819,0
0.17448263,0.48781523,1
0.2160016,0.4950079,0
0.3142656,0.49955717,0
0.22103086,0.49431482,1
0.36609846,0.4865578,0
0.37384254,0.48606396,0
0.33760715,0.5056024,1
0.27082494,0.50653434,1
0.3021178,0.4997503,1
0.2713859,0.4933455,0
0.27648708,0.5125569,1
0.26451942,0.50011355,1
0.25832415,0.49552393,0
0.26302788,0.4825627,0
0.28393835,0.4883717,0
0.21218568,0.49204764,1
0.2959955,0.48851147,0
0.3155673,0.4938474,0
0.33702216,0.5098976,1
0.22237396,0.49842915,0
0.30447668,0.50234705,1
0.17525873,0.50806993,1
0.22190575,0.49601957,1
0.1993221,0.49255714,1
0.2277514,0.49622563,1
0.25569552,0.49964407,0
0.38060963,0.4963658,0
0.3145336,0.5021404,1
0.39091557,0.5038335,1
0.26059967,0.49760532,1
0.3258624,0.48971686,0
0.29487318,0.4946086,0
0.31348705,0.49476305,0
0.2815826,0.50291246,1
0.29570636,0.52558464,1
0.2847972,0.5079476,1
0.26382735,0.5005052,0
0.33039013,0.48693672,1
0.24889281,0.49492785,1
0.2610643,0.49510583,0
0.31952694,0.48642504,0
0.29442275,0.4983289,0
0.19369918,0.49469683,0
0.30067623,0.50208086,1
0.31788892,0.49756503,1
0.28544846,0.4906838,0
0.277682,0.48864293,0
0.3116199,0.5050636,0
0.18244755,0.5002114,1
0.2694073,0.47850144,0
0.2896081,0.47856805,0
0.27455524,0.49857807,1
0.29698944,0.50298953,1
0.25731623,0.4943054,1
0.3068746,0.49714985,0
0.24443433,0.4905467,0
0.2862947,0.49746737,0
0.19517876,0.48669267,1
0.25182244,0.49267578,0
0.33524618,0.4951075,1
0.2513904,0.51741713,1
0.30371583,0.49603918,0
0.28832057,0.49166894,0
0.23305714,0.49589965,1
0.17831555,0.49796045,1
0.34655374,0.5182498,0
0.21566197,0.4976212,1
0.338015,0.49954352,1
0.28454095,0.5039732,1
0.3256955,0.49859992,0
0.22527604,0.49470687,1
0.19033885,0.49538028,1
0.28788745,0.4788277,0
0.3033326,0.48743,0
0.35428947,0.49612617,0
0.15857536,0.49329364,1
