clip_sim,gate,is_fake
0.28784317,0.48732498,1
0.2541638,0.48290768,0
0.3519663,0.47067538,0
0.26879406,0.47765347,0
0.15417898,0.46143138,0
0.35107866,0.4737239,0
0.27095938,0.4824754,1
0.26795304,0.476722,1
0.29004827,0.49350405,1
0.30472183,0.47932878,0
0.23900595,0.48006153,1
0.2678693,0.47277665,0
0.30268556,0.46318325,0
0.3448836,0.47415492,0
0.24712054,0.48100355,1
0.3200443,0.4837062,0
0.23931761,0.48834658,1
0.3248524,0.4803315,0
0.28620917,0.48055038,0
0.26060727,0.4726349,0
0.291306,0.48178315,0
0.34618944,0.48785758,1
0.28453672,0.47837985,0
0.2832951,0.482886,0
0.34313104,0.49199912,1
0.2981039,0.49406818,0
0.31240097,0.4669994,0
0.2789349,0.47393975,1
0.24840316,0.4789563,1
0.27506804,0.4759448,0
0.2980452,0.4840494,1
0.28344825,0.4867235,1
0.21443999,0.48941842,1
0.3097719,0.4901046,0
0.3146119,0.4830183,0
0.2809297,0.48993468,0
0.29377452,0.48034808,0
0.35440323,0.48920223,0
0.20840698,0.4841751,1
0.28257868,0.48208845,0
0.35485178,0.49142313,1
0.34596956,0.48256436,0
0.2880314,0.47827283,1
0.26225755,0.4783502,0
0.26347008,0.4797521,0
0.30825838,0.48110786,0
0.26479325,0.48948553,1
0.3158971,0.48700592,1
0.2422536,0.48152366,0
0.37134126,0.48012975,1
0.3481044,0.48958826,1
0.22824505,0.49754754,1
0.31581485,0.48719466,1
0.22448273,0.465484,1
0.2632007,0.4776497,0
0.27553195,0.4772601,0
0.3507574,0.48123875,0
0.32512957,0.48558497,0
0.33091813,0.5032863,1
0.2655226,0.4784194,1
0.29701507,0.4896716,0
0.33221465,0.4722928,0
0.28167784,0.46962705,0
0.19015276,0.48033595,1
0.2727697,0.48547205,1
0.20182213,0.49077168,1
0.2546498,0.48224774,1
0.31240737,0.48709592,0
0.3523971,0.49392137,1
0.3240958,0.46533155,1
0.27886432,0.47159255,0
0.3192635,0.4700702,1
0.21943533,0.47618303,1
0.30425626,0.47753593,0
0.2697516,0.48353705,0
0.3025146,0.48840657,0
0.31185105,0.492409,0
0.35113353,0.4779717,1
0.3048576,0.474406,0
0.30536562,0.48639175,1
0.27480748,0.47986636,0
0.30993754,0.49361047,0
0.26618615,0.48519036,1
0.22811164,0.48639622,0
0.34012625,0.48475385,1
0.2918424,0.48374006,0
0.23437133,0.47600082,1
0.2042779,0.47031522,1
0.30667153,0.47044685,0
0.27149135,0.48523033,1
0.19693813,0.45424053,1
0.30070788,0.47279885,0
0.32593817,0.47638002,0
0.30759713,0.49499473,1
0.2936002,0.48047194,0
0.28926593,0.47892213,0
0.32374144,0.4802604,0
0.2806681,0.47040257,0
0.31320998,0.49275267,1
0.33166307,0.47475305,0
0.24964634,0.46179757,0
0.24244204,0.46986866,1
0.27173,0.48838544,1
0.27059793,0.47577414,1
0.2768185,0.4909229,1
0.33038032,0.4925423,0
0.2825916,0.48835823,1
0.2453213,0.48557904,1
0.22787404,0.47414014,0
0.32571238,0.4866301,0
0.28331262,0.4800459,1
0.26145205,0.4752407,1
0.3096775,0.46381333,0
0.3442854,0.4945757,1
0.29140395,0.47272435,0
0.353851,0.4683096,1
0.29471064,0.49912712,1
0.3118833,0.4884583,1
0.28648022,0.47568288,1
0.24269748,0.4754964,0
0.2798579,0.47453365,1
0.26875478,0.48308203,0
0.3161298,0.47151804,0
0.3247085,0.4865586,0
0.20690188,0.4831226,1
0.33555716,0.48641455,0
0.27242282,0.48491386,0
0.32009482,0.48145553,0
0.31972152,0.4924272,1
0.2664652,0.48489293,1
0.28274554,0.49906468,1
0.2508153,0.48803374,0
0.30749378,0.47770414,0
0.25032902,0.47637042,0
0.27184796,0.464604,0
0.28832528,0.49058032,1
0.33762735,0.4845828,0
0.268775,0.4779532,0
0.28814888,0.4726398,0
0.2283433,0.48348203,1
0.32668823,0.4962605,1
0.32426584,0.48714265,0
0.31215212,0.4771122,0
0.26116896,0.48881555,0
0.338847,0.48075786,0
0.20197052,0.48711106,1
0.27287328,0.48254457,1
0.23654336,0.48258114,1
0.24424681,0.46356484,1
0.2477016,0.4859357,1
0.22464396,0.48712984,1
0.25363576,0.48907128,1
0.19808395,0.4787016,0
0.23587999,0.48626176,0
0.30635747,0.46642694,0
0.2654268,0.4756445,1
0.2920763,0.49416962,1
0.31709653,0.47711006,0
0.26145476,0.47477102,0
0.3317889,0.48044053,0
0.29855415,0.48602033,0
0.2789466,0.4824578,0
0.26945537,0.4711447,0
0.29624236,0.48349312,0
0.29737538,0.4819617,0
0.2812339,0.47360852,1
0.3120123,0.495823,1
0.33615777,0.49202618,0
0.1666514,0.48066023,1
0.27277827,0.47045898,1
0.23301971,0.48978162,1
0.3189556,0.4930686,0
0.25427666,0.47750208,1
0.32622123,0.48153567,0
0.29800338,0.4886342,1
0.25951013,0.49234858,0
0.24946854,0.49330688,1
0.26132032,0.4714501,1
0.30145022,0.48396578,1
0.31717104,0.48555115,0
0.2332976,0.4874313,0
0.27371517,0.4884145,1
0.2618797,0.4935927,1
0.3363832,0.4917431,0
0.31776828,0.48422238,0
0.30497774,0.48015368,1
0.31223857,0.4752337,0
0.30046788,0.48766732,0
0.29992592,0.48072433,0
0.23025058,0.49476054,1
0.24971832,0.47964355,0
0.23061784,0.47117582,1
0.23286887,0.48019934,1
0.3036536,0.4859151,0
0.32940158,0.48332015,0
0.32249787,0.48438334,0
0.28271836,0.4783922,1
0.37591866,0.48941836,0
0.31019616,0.48842916,0
0.2732572,0.48831305,0
0.31546667,0.48055866,0
0.32351464,0.4822199,1
0.3414649,0.4785215,0
0.28482768,0.48418012,0
0.2800096,0.47340858,1
0.27442962,0.47813812,0
0.2789357,0.47793448,0
0.343215,0.46640047,0
0.22904214,0.4722725,0
0.32324958,0.48809698,0
0.15500188,0.47366548,1
0.20098571,0.47202316,1
0.33629036,0.47639087,0
0.30150825,0.47651303,1
0.2001335,0.47637463,1
0.21050534,0.49126446,1
0.2977564,0.48545614,1
0.22133279,0.48467872,1
0.2070706,0.47140193,1
0.32759535,0.4764737,1
0.2524576,0.48358497,1
0.2821499,0.469939,1
0.2359213,0.47740045,1
0.21934605,0.48183736,1
0.25237143,0.4852371,1
0.268811,0.49272928,0
0.28772485,0.4719489,0
0.22948983,0.47888848,0
0.35044348,0.4915283,1
0.3027178,0.48934618,0
0.21337056,0.4747112,0
0.23997593,0.48896042,1
0.27695352,0.48240498,0
0.35280955,0.4937496,1
0.29036826,0.4797771,0
0.25504425,0.48437628,1
0.31855655,0.4890604,1
0.3559636,0.48723128,0
0.282853,0.47336328,0
0.2559585,0.48475313,0
0.3177455,0.48479572,0
0.31743187,0.4889951,1
0.2134055,0.49163726,1
0.36605203,0.4864069,1
0.22410443,0.48913062,1
0.32280147,0.48625135,1
0.29860097,0.48540223,0
0.32278723,0.4787856,0
0.12957408,0.4817585,1
0.2723531,0.47718146,0
0.2733356,0.4863511,1
0.32977438,0.4908242,0
0.31894606,0.47355363,0
0.29589108,0.47925922,0
0.3312567,0.4879123,1
0.30412713,0.4804453,0
0.3003506,0.49147642,0
0.19091603,0.48554316,1
0.3085408,0.47253808,1
0.30762446,0.49060392,0
0.32113484,0.4792715,0
0.2744423,0.48624822,0
0.28148174,0.48384318,0
0.26595876,0.48941112,1
0.28553796,0.49205288,1
0.24347557,0.48493886,0
0.29306316,0.4792893,0
0.26341027,0.4869313,0
0.30782482,0.47675338,0
0.1980485,0.4664184,0
0.23388906,0.49328485,1
0.39397094,0.48357108,0
0.26864213,0.49023113,1
0.31792653,0.48302045,0
0.34657297,0.4894669,1
0.34011137,0.49558738,1
0.2978307,0.48492134,0
0.18526746,0.48787448,0
0.3586986,0.4905132,0
0.33262,0.48460898,0
0.33153936,0.47797903,0
0.31144676,0.47793543,0
0.31004512,0.4845281,0
0.3143624,0.493093,1
0.2652686,0.476427,0
0.23987299,0.46583351,1
0.31758562,0.48645315,1
0.3082023,0.48582074,1
0.15271398,0.47446012,0
0.30441022,0.48946452,1
0.33617705,0.5002034,1
0.26989812,0.46541563,0
0.36063546,0.5012803,1
0.26980388,0.48705462,0
0.28876647,0.48000732,0
0.2327951,0.49390897,1
0.28626564,0.46966887,1
0.30171645,0.46789315,0
0.24910726,0.49379954,1
0.100105435,0.48753658,0
0.29557705,0.48190185,0
0.24143288,0.47920024,1
0.2688424,0.48845914,0
0.35227486,0.49117026,1
0.2955944,0.50543517,1
0.2714883,0.4856321,0
0.26325423,0.48528996,1
0.34731773,0.4781811,1
0.30301252,0.48037574,0
0.2921623,0.49034455,0
0.27286515,0.48332477,1
0.355425,0.49100384,1
0.2740224,0.48337528,0
0.26460087,0.4740729,0
0.22025314,0.4623948,0
0.3378263,0.48465273,0
0.34828758,0.47345933,0
0.20973179,0.48297825,0
0.3245489,0.49638197,1
0.31114978,0.47255793,0
0.32360047,0.4860103,0
0.24076214,0.4875286,1
0.2901441,0.4796028,1
0.3331766,0.4703903,0
0.28642008,0.48452696,1
0.28051952,0.48001763,0
0.287782,0.47976372,0
0.25384545,0.4845256,0
0.26517385,0.4671606,0
0.24193355,0.47958577,0
0.3195016,0.49015427,0
0.2017084,0.48389086,1
0.30553055,0.4788461,0
0.27289534,0.47989616,0
0.31002718,0.47948107,0
0.2223741,0.4733912,0
0.19100712,0.48376143,1
0.25676835,0.4776976,1
0.26544052,0.4755819,1
0.28532052,0.47069892,1
0.17755333,0.48845387,1
0.20132035,0.4940339,0
0.28646296,0.46834472,0
0.29172707,0.47650638,0
0.28722242,0.49483442,0
0.2503634,0.4837996,0
0.2834096,0.48421565,0
0.2715726,0.47942564,0
0.32824373,0.47767976,0
0.3116625,0.48297083,0
0.18585443,0.48962104,0
0.36622906,0.49681476,1
0.2135045,0.48037043,1
0.22901449,0.4745214,1
0.29068127,0.47354183,1
0.26053518,0.48895907,1
0.13253672,0.48165047,0
0.360489,0.4912211,1
0.2639283,0.47335863,0
0.29455,0.48057353,0
0.35953432,0.49170434,1
0.29105118,0.48349085,1
0.3640688,0.45586762,0
0.21324916,0.47549105,0
0.28649136,0.47019628,0
0.26382783,0.48038426,1
0.29499802,0.4771174,0
0.19551317,0.4704567,1
0.29451597,0.47842506,0
0.29433703,0.4980866,1
0.20575395,0.47449088,0
0.34533107,0.47015586,1
0.2839051,0.48778644,0
0.24111156,0.4724815,0
0.36607736,0.49105883,0
0.23882687,0.48844245,1
0.21147536,0.48720166,0
0.26973975,0.4843268,0
0.31020543,0.49244174,1
0.28115338,0.48760226,1
0.25618348,0.4792976,0
0.32149905,0.4867845,0
0.32829612,0.50157744,1
0.2649875,0.4616654,0
0.31080574,0.46202233,0
0.25097325,0.48011348,0
0.24540427,0.47946656,1
0.33092293,0.4819511,0
0.31596297,0.48317325,0
0.29805094,0.4766797,1
0.34499744,0.48400664,0
0.3003927,0.4823599,1
0.22031887,0.4656972,0
0.27451923,0.4753557,0
0.2603119,0.47463322,1
0.31002712,0.48136568,0
0.30011782,0.48621145,1
0.24591488,0.47350886,1
0.24050252,0.47235727,1
0.2224429,0.4751968,0
0.3422501,0.49084365,1
0.2164941,0.48576915,0
0.29493186,0.49933124,0
0.20414959,0.47695813,1
0.32967553,0.47423825,0
0.1914273,0.4583433,0
0.2814244,0.4899892,1
0.31934267,0.48931727,1
0.2882906,0.48980215,1
0.2547785,0.48373857,1
0.26555693,0.4914938,1
0.24747418,0.48150912,1
0.2251629,0.461731,0
0.3354426,0.50007343,0
0.28451425,0.48630226,1
0.3472365,0.48292565,0
0.24781229,0.4692137,0
0.25256768,0.48101768,1
0.35588682,0.4798784,0
0.33845466,0.48600635,0
0.31840888,0.47490564,0
0.33662516,0.4830377,0
0.28903055,0.47396123,0
0.3375861,0.4752015,0
0.27740306,0.46466923,0
0.3149234,0.4857804,0
0.33090574,0.48944357,1
0.32118294,0.48300907,0
0.2887123,0.48566508,1
0.28785563,0.48167852,0
0.35680938,0.4864224,1
0.236612,0.48486686,0
0.3568502,0.4845864,0
0.24784307,0.47041878,0
0.35636705,0.49716285,1
0.2998833,0.4790791,1
0.34293127,0.4901494,1
0.3128549,0.4790976,0
0.3304924,0.47273573,0
0.21654601,0.47447047,1
0.26640797,0.4757328,0
0.34767964,0.49238276,0
0.20983066,0.48610392,0
0.23958534,0.48241982,1
0.31512433,0.48237887,0
0.39107445,0.49600187,1
0.25731492,0.475176,0
0.27422497,0.4699823,0
0.275424,0.47134718,0
0.3102152,0.49025825,1
0.25265205,0.4921799,1
0.28560913,0.47987258,0
0.31938016,0.47372627,0
0.24685818,0.48752582,0
0.27813593,0.50033134,1
0.33523786,0.48033664,0
0.31338465,0.48112378,0
0.30159107,0.4826986,0
0.2939855,0.4799423,0
0.33321896,0.49078026,1
0.2395933,0.47363925,1
0.34204873,0.4870043,0
0.28547573,0.48036245,1
0.34305537,0.48241338,0
0.1755934,0.46044517,0
0.34629694,0.48808017,0
0.29148674,0.4783398,0
0.34493956,0.49450552,0
0.27642038,0.4779562,0
0.31405193,0.48506904,1
0.236252,0.47474265,1
0.2825197,0.4853725,1
0.32225734,0.4939091,0
0.27707672,0.4747359,0
0.2599707,0.47897968,1
0.2822646,0.46933338,0
0.26814866,0.48130855,1
0.29783145,0.49273384,0
0.26154044,0.487987,0
0.27178988,0.47293618,0
0.26176918,0.4700668,0
0.2878182,0.48871556,1
0.30043095,0.47608376,0
0.22729054,0.4895204,0
0.26330352,0.47731313,0
0.2875523,0.48543456,1
0.26963234,0.49040428,1
0.2729271,0.48480082,1
0.2991436,0.4784933,0
0.3149114,0.48375666,0
0.30485997,0.47210193,0
0.19090253,0.4877135,0
0.32462755,0.48881304,0
0.3242236,0.4897128,0
0.25068617,0.47979298,1
0.3381268,0.48710668,1
0.31312275,0.4821436,0
0.27416074,0.48283228,1
0.26160902,0.498257,0
0.3244282,0.4867712,0
0.31283265,0.49982157,1
0.30202633,0.4913602,0
0.2554057,0.4817678,0
0.30063108,0.4751053,0
0.25378758,0.4948555,1
0.2717114,0.4868797,0
0.26390082,0.48306677,0
0.2940498,0.4833227,0
0.23201832,0.48537672,0
0.22463141,0.47987998,0
0.3114038,0.47526205,0
0.28314254,0.4915156,1
0.26655486,0.48067728,0
0.25499246,0.4704409,0
0.3221798,0.490014,1
0.2776902,0.49333224,0
0.2348893,0.4776025,0
0.30005473,0.49017692,1
0.33055747,0.47116163,0
0.26876092,0.48408332,0
0.18093088,0.48376894,1
0.30281007,0.47879794,0
0.33397627,0.4942673,0
0.2716338,0.47862205,1
0.24455017,0.4786719,1
0.20009398,0.48490047,1
0.3916381,0.4900645,0
0.2261235,0.48564366,0
0.2792722,0.4818369,0
0.30117273,0.47087166,0
0.26837516,0.4817184,0
0.28981793,0.48500165,0
0.25667998,0.47931108,1
0.26875353,0.46797583,0
0.32891172,0.48347107,1
0.31745213,0.48496976,0
0.2267805,0.49716088,1
0.3064192,0.47951162,0
0.23834231,0.48267987,1
0.16117182,0.47405815,0
0.2570156,0.46823302,0
0.23207456,0.47975656,1
0.3239713,0.47640693,0
0.29524988,0.4792858,1
0.28212607,0.48167035,0
0.31400234,0.4940698,0
0.29268125,0.48234853,0
0.33234647,0.47236466,1
0.2892965,0.48227537,0
0.34862477,0.488904,1
0.2478432,0.48476967,0
0.2304502,0.47554764,0
0.2930359,0.4789333,0
0.2646014,0.48669812,0
0.36522552,0.49568748,1
0.29554036,0.48227754,1
0.32993704,0.49571732,1
0.36333328,0.48551598,0
0.21651429,0.49349943,1
0.31219712,0.4841034,1
0.24645534,0.47093406,0
0.33906394,0.49800476,1
0.30235362,0.47774744,0
0.28233907,0.48672768,1
0.18401039,0.48235235,1
0.3063704,0.4966685,1
0.27746916,0.4698511,0
0.2165012,0.47088185,1
0.30302793,0.4835855,1
0.298193,0.49074975,0
0.26159635,0.4879689,1
0.32188034,0.46915475,0
0.19915807,0.47243822,0
0.33693278,0.48821035,1
0.25567162,0.4711908,0
0.33381093,0.47657737,0
0.31942362,0.48428425,1
0.27641544,0.48556447,0
0.35450256,0.48251033,0
0.2505544,0.4940764,0
0.29974073,0.48268604,1
0.26493138,0.48298427,0
0.23426785,0.4817878,1
0.33081207,0.4834074,0
0.31708124,0.46757093,0
0.25965285,0.48868468,1
0.30637917,0.46700037,0
0.2933011,0.4890667,0
0.3167342,0.4931639,1
0.3086603,0.47402963,1
0.23958097,0.49328732,1
0.23750232,0.49154365,1
0.2881809,0.48624334,1
0.3070254,0.4916959,1
0.26908395,0.49877188,1
0.21676978,0.47107252,1
0.29156202,0.48305544,1
0.26573074,0.49272016,0
0.16227697,0.4858478,1
0.29495376,0.490693,1
0.32181254,0.49497223,0
0.20596343,0.48094344,1
0.2180933,0.49181744,1
0.3823087,0.49077427,1
0.3582947,0.4897066,0
0.25642496,0.49392733,1
0.2842781,0.4877243,0
0.24879858,0.47752953,0
0.3199096,0.47712073,0
0.09620813,0.47827682,1
0.31083,0.49051014,1
0.3390365,0.4839171,0
0.22958887,0.48481908,0
0.2950056,0.47900215,1
0.24371107,0.48726454,0
0.3404723,0.4825895,1
0.3129183,0.4823049,0
0.24169096,0.48086485,1
0.25219107,0.48486438,0
0.30094114,0.47432265,0
0.31103426,0.473873,0
0.31559986,0.46846595,0
0.30822355,0.46941933,0
0.35993218,0.4940959,1
0.30275205,0.48622084,0
0.2667363,0.47308984,0
0.2779438,0.4939866,0
0.24997184,0.49294338,1
0.2699613,0.47877404,0
0.26203477,0.483819,0
0.26596272,0.49718925,1
0.2529234,0.47907162,0
0.25745595,0.47729227,1
0.262793,0.48037425,1
0.30516174,0.4865172,0
0.25996113,0.47021365,0
0.22327271,0.47078633,0
0.23517947,0.4888166,1
0.2694704,0.47892347,0
0.29282695,0.4727572,0
0.2930747,0.48702803,1
0.3152637,0.47600606,1
0.3242942,0.46838808,0
0.31687868,0.48634124,1
0.23922394,0.49294534,1
0.33706173,0.48286137,1
0.2811925,0.4792149,0
0.2504723,0.49470946,1
0.3136718,0.48883283,0
0.29711884,0.4820764,0
0.25488532,0.48973897,1
0.3323548,0.4850265,1
0.25919694,0.46895567,1
0.3168963,0.47266993,0
0.1730896,0.4853059,0
0.29566526,0.4710985,0
0.31023663,0.48854074,0
0.17689082,0.48899683,1
0.29071233,0.48712543,0
0.28178418,0.4783622,1
0.29608658,0.47243747,0
0.3198675,0.48473158,1
0.28523648,0.47961906,0
0.28752607,0.48333034,1
0.33700198,0.47517094,1
0.32325804,0.48346242,0
0.27688757,0.4848139,1
0.2877307,0.4854575,1
0.28251293,0.47859073,1
0.30480623,0.48577443,1
0.2857181,0.49054113,0
0.32115722,0.4750749,0
0.28847125,0.48449597,0
0.31471324,0.47905943,0
0.2166303,0.4772409,1
0.34625554,0.485458,1
0.24183184,0.48882592,1
0.27916238,0.49429607,1
0.25469276,0.46336293,0
0.2781211,0.4806029,1
0.18475232,0.48408684,0
0.2621169,0.48666015,1
0.30396318,0.48965546,1
0.27477515,0.47822037,1
0.31870118,0.47037792,0
0.31691456,0.47347617,0
0.31464326,0.48246217,1
0.22910292,0.47897875,1
0.36192176,0.49596515,1
0.31346506,0.4960525,0
0.26325417,0.47625184,1
0.29699582,0.48004434,1
0.23164554,0.47824523,0
0.2354819,0.4824201,0
0.3113935,0.48002765,0
0.293566,0.47890902,0
0.2861763,0.48492637,0
0.22879358,0.49429193,1
0.30063012,0.49144855,0
0.3116832,0.48235273,1
0.26582623,0.48113504,1
0.27234071,0.47155797,0
0.24108082,0.4734806,0
0.29388085,0.48789397,0
0.22598115,0.48333284,1
0.23251592,0.47772217,0
0.2279664,0.4730281,1
0.15005355,0.480301,1
0.29030365,0.46873096,0
0.25471473,0.48741412,0
0.26797807,0.4770048,0
0.23490381,0.48703074,0
0.26112336,0.48851335,1
0.23676996,0.48661804,0
0.30084,0.47621897,0
0.30709895,0.48412868,0
0.22762893,0.4851345,1
0.39755884,0.49418065,1
0.19289574,0.48871744,0
0.22721115,0.46992615,0
0.30895323,0.4821681,0
0.18304443,0.47171703,1
0.2604236,0.49297246,1
0.29672593,0.47612604,0
0.35326928,0.49002185,1
0.31194177,0.48820028,0
0.28128743,0.47920218,0
0.34103084,0.47743598,0
0.35784993,0.48880768,0
0.28509468,0.49519965,0
0.31490576,0.492807,1
0.30850035,0.48169145,0
0.2830302,0.47752324,0
0.30642825,0.48082814,1
0.27811223,0.46866953,0
0.28318018,0.483196,0
0.22334497,0.47731224,0
0.22882667,0.47699293,1
0.2562587,0.47724435,0
0.23522499,0.4918762,1
0.3187375,0.47717246,1
0.28712338,0.4732885,0
0.3341687,0.47139183,0
0.21996884,0.47683814,1
0.35037923,0.48804724,1
0.30899993,0.47298145,0
0.2551518,0.47853374,0
0.23260006,0.47123978,0
0.22901069,0.48347875,1
0.27770308,0.4925193,0
0.324788,0.4749271,0
0.24514876,0.49758002,1
0.3483018,0.48650208,0
0.23486757,0.4693489,0
0.30151212,0.4825093,0
0.29846263,0.48804954,0
0.28969657,0.48434982,1
0.33395308,0.49508896,1
0.28750533,0.48021874,0
0.258722,0.49342623,0
0.23493776,0.46938,1
0.3265052,0.49264184,1
0.32856527,0.48017347,0
0.21359116,0.48314753,0
0.30599064,0.48545,1
0.23423235,0.47732818,1
0.3443433,0.49475828,1
0.2569471,0.48018733,0
0.33776355,0.48882198,0
0.32561952,0.46423158,0
0.18134382,0.48443267,1
0.35433757,0.48979735,1
0.35516813,0.47128674,0
0.31647566,0.48539242,0
0.2997143,0.49210104,0
0.23761919,0.48311242,0
0.27174643,0.4710298,0
0.27401155,0.47557345,0
0.24380833,0.46689215,0
0.29385298,0.47155666,0
0.3412149,0.48459587,1
0.24920672,0.4709762,0
0.2930492,0.48244873,1
0.3410503,0.46703482,0
0.19294499,0.4781526,1
0.30032963,0.47168365,0
0.31764367,0.48121926,0
0.30280405,0.48175463,1
0.34939548,0.47729492,0
0.26333603,0.4768666,0
0.21805723,0.4873203,1
0.2507163,0.4830638,0
0.31991065,0.48441657,0
0.26230592,0.49099198,1
0.22020277,0.47164997,1
0.29781237,0.4729021,0
0.29293254,0.48062757,1
0.31708047,0.4886973,1
0.19764727,0.47281218,0
0.2528243,0.4707296,0
0.22900634,0.47673142,0
0.29722095,0.49303138,0
0.27298912,0.49245897,0
0.29349333,0.47840598,0
0.30324337,0.48041892,1
0.3450414,0.48416677,0
0.24593702,0.496279,0
0.27442724,0.48367772,1
0.21794912,0.47113538,1
0.29447147,0.4899629,0
0.34561598,0.47432292,0
0.27715376,0.48232833,0
0.35934094,0.48272765,0
0.29639167,0.46488902,0
0.29797694,0.48439184,0
0.34708405,0.4892935,0
0.3192321,0.49196312,1
0.35723013,0.48709762,0
0.30521557,0.4809518,0
0.30330157,0.47794965,1
0.31228963,0.4876047,1
0.23620425,0.47993508,0
0.37384212,0.48284802,0
0.2799378,0.47646213,0
0.31523952,0.48713955,0
0.2296888,0.46598172,0
0.26953858,0.4933283,1
0.3071249,0.47783065,0
0.27635556,0.48277768,1
0.22436073,0.4989921,1
0.28854322,0.4819883,0
0.23084196,0.48991144,1
0.28942525,0.48416948,0
0.33051783,0.4827229,0
0.29468587,0.47811118,0
0.2928657,0.46853876,0
0.28569737,0.47530636,1
0.2187591,0.4922864,0
0.29796407,0.48960558,0
0.29441756,0.4925898,0
0.25556,0.49207568,0
0.21737759,0.477219,0
0.24375007,0.4690539,0
0.2671964,0.46429193,0
0.2845747,0.48711112,0
0.2257944,0.48469377,0
0.2645945,0.49009362,1
0.35018414,0.49883732,1
0.41527814,0.49685565,0
0.29794466,0.47818914,0
0.25396174,0.48800656,0
0.29432893,0.4782338,0
0.28005147,0.4816948,0
0.3180526,0.48060247,0
0.26000676,0.48405674,0
0.22828038,0.4948559,1
0.3109519,0.4845679,0
0.3201071,0.49469647,1
0.3071119,0.46518683,0
0.27949408,0.48556197,1
0.2357175,0.48247424,1
0.36782283,0.48021626,0
0.20324385,0.48058176,0
0.29268223,0.4795498,1
0.20015007,0.4754912,1
0.21640882,0.49246958,0
0.29001525,0.47714618,1
0.25785652,0.4776347,0
0.2568962,0.4757084,0
0.35672396,0.47861567,1
0.25513008,0.4722605,0
0.33156186,0.48276153,1
0.3387328,0.49284992,0
0.29165292,0.492251,0
0.327987,0.4793588,0
0.27726075,0.47681832,1
0.28098676,0.46187007,0
0.32562464,0.47990313,0
0.3180147,0.4798337,0
0.27158487,0.48963866,1
0.2480663,0.48762977,0
0.27059886,0.48130187,0
0.26985258,0.4779706,0
0.28589198,0.48011863,0
0.27615768,0.46562004,0
0.27099246,0.4826285,0
0.30701017,0.49840465,1
0.23497255,0.47003147,0
0.28106093,0.4802885,0
0.2886288,0.47991553,0
0.3475224,0.49762642,0
0.19821694,0.47974244,1
0.23778273,0.4773958,0
0.29974976,0.48780683,1
0.16645314,0.47875306,1
0.29720104,0.4782325,0
0.32566774,0.48439276,0
0.2899087,0.49140415,1
0.25203305,0.5054292,1
0.27181125,0.48274913,0
0.35361612,0.48803982,1
0.29873028,0.48785046,1
0.273682,0.47613904,0
0.18026796,0.46973255,1
0.2881278,0.48963308,1
0.30685654,0.47668585,0
0.24364987,0.46968994,1
0.32716298,0.49476156,1
0.31452602,0.4856892,0
0.2673503,0.4854202,0
0.29954237,0.49168625,0
0.26196945,0.48851752,1
0.29823032,0.48732948,1
0.24729368,0.47843516,0
0.35879856,0.49610898,1
0.18473512,0.4812518,0
0.21651371,0.47828197,0
0.2815631,0.49122396,1
0.30562553,0.49574974,1
0.28913987,0.49135837,0
0.3120323,0.48758206,1
0.28262368,0.47714034,1
0.33458996,0.4821355,1
0.31099665,0.47617838,1
0.3351331,0.4826258,0
0.25262445,0.49741825,1
0.23531212,0.48646796,1
0.2415158,0.47628665,1
0.23499876,0.4784553,0
0.2171772,0.4674739,1
0.2847612,0.4915013,0
0.24296582,0.4793483,1
0.29589903,0.49294844,0
0.28696498,0.47188613,0
0.15187347,0.48469546,0
0.3034647,0.47849974,0
0.26963156,0.48582697,0
0.256142,0.48801884,1
0.33611584,0.47495326,1
0.33661288,0.49343276,0
0.21343154,0.46315098,1
0.35318208,0.47221473,1
0.28437382,0.47583738,1
0.248305,0.4786725,0
0.26704937,0.464142,0
0.25346497,0.47413075,0
0.31872517,0.48428214,1
0.29481354,0.4927381,1
0.3241106,0.48678812,0
0.263005,0.4712236,0
0.27747256,0.47879645,0
0.3161338,0.49210835,1
0.2913103,0.48362294,0
0.31987548,0.48724928,1
0.27443925,0.46461558,0
0.32198703,0.48574224,1
0.31006634,0.47779396,1
0.29396525,0.47653458,0
0.29007176,0.47955337,0
0.29600754,0.49133393,0
0.25528866,0.48728153,0
0.28740132,0.4757627,0
0.32397962,0.49373683,0
0.29637548,0.47407082,0
0.23314324,0.47776255,1
0.28720233,0.47593713,0
0.3315562,0.48990342,1
0.2934424,0.47827008,0
0.305058,0.48644993,0
0.28702492,0.47237635,0
0.22157249,0.4708047,0
0.30883995,0.46883845,0
0.28108877,0.47424936,0
0.25679946,0.48163405,0
0.22227708,0.49061802,0
0.26904005,0.47340307,0
0.2541958,0.48600972,0
0.3153435,0.48234984,0
0.2683614,0.478824,1
0.32250056,0.48111165,0
0.24347588,0.4863956,0
0.2441571,0.47433054,0
0.20555335,0.47394994,1
0.31102902,0.4829431,0
0.24385637,0.49022374,0
0.33953702,0.5030182,1
0.31687605,0.48828068,1
0.28932527,0.486833,1
0.26527184,0.47719356,0
0.32151952,0.49477187,1
0.24575381,0.48223448,1
0.26894277,0.49040413,0
0.26300943,0.49182335,0
0.25996545,0.47938308,1
0.3008638,0.4753462,0
0.28026086,0.48369154,0
0.25161266,0.49121594,0
0.22096522,0.47304836,1
0.33026934,0.48162207,0
0.29253623,0.47621393,0
0.2608645,0.487326,0
0.28262278,0.49050543,0
0.3250752,0.49423552,1
